"","gene_id","gene_type"
"9653","ENSMUSG00000031098","protein_coding"
"9654","ENSMUSG00000031097","protein_coding"
"9655","ENSMUSG00000018819","protein_coding"
"9656","ENSMUSG00000043795","protein_coding"
"9657","ENSMUSG00000061723","protein_coding"
"9658","ENSMUSG00000037772","protein_coding"
"9659","ENSMUSG00000048583","protein_coding"
"9660","ENSMUSG00000115302","protein_coding"
"9661","ENSMUSG00000000215","protein_coding"
"9662","ENSMUSG00000000214","protein_coding"
"9663","ENSMUSG00000009248","protein_coding"
"9664","ENSMUSG00000000244","protein_coding"
"9665","ENSMUSG00000037706","protein_coding"
"9666","ENSMUSG00000009246","protein_coding"
"9667","ENSMUSG00000045752","protein_coding"
"9668","ENSMUSG00000009545","protein_coding"
"9669","ENSMUSG00000037664","protein_coding"
"9670","ENSMUSG00000000154","protein_coding"
"9671","ENSMUSG00000010760","protein_coding"
"9672","ENSMUSG00000059119","protein_coding"
"9673","ENSMUSG00000010755","protein_coding"
"9674","ENSMUSG00000045362","protein_coding"
"9675","ENSMUSG00000010751","protein_coding"
"9676","ENSMUSG00000037613","protein_coding"
"9677","ENSMUSG00000037606","protein_coding"
"9678","ENSMUSG00000050276","protein_coding"
"9679","ENSMUSG00000048965","protein_coding"
"9680","ENSMUSG00000031090","protein_coding"
"9681","ENSMUSG00000058454","protein_coding"
"9682","ENSMUSG00000031085","protein_coding"
"9683","ENSMUSG00000037541","protein_coding"
"9684","ENSMUSG00000031078","protein_coding"
"9685","ENSMUSG00000037519","protein_coding"
"9686","ENSMUSG00000031077","protein_coding"
"9687","ENSMUSG00000031075","protein_coding"
"9688","ENSMUSG00000031074","protein_coding"
"9689","ENSMUSG00000050917","protein_coding"
"9690","ENSMUSG00000031073","protein_coding"
"9691","ENSMUSG00000031072","protein_coding"
"9692","ENSMUSG00000070348","protein_coding"
"9693","ENSMUSG00000048677","protein_coding"
"9694","ENSMUSG00000109305","protein_coding"
"9695","ENSMUSG00000031070","protein_coding"
"9696","ENSMUSG00000051207","protein_coding"
"9697","ENSMUSG00000005534","protein_coding"
"9698","ENSMUSG00000004568","protein_coding"
"9699","ENSMUSG00000069633","protein_coding"
"9700","ENSMUSG00000040340","protein_coding"
"9701","ENSMUSG00000047264","protein_coding"
"9702","ENSMUSG00000004567","protein_coding"
"9703","ENSMUSG00000004565","protein_coding"
"9704","ENSMUSG00000065952","protein_coding"
"9705","ENSMUSG00000044433","protein_coding"
"9706","ENSMUSG00000019470","protein_coding"
"9707","ENSMUSG00000087687","protein_coding"
"9708","ENSMUSG00000004630","protein_coding"
"9709","ENSMUSG00000004626","protein_coding"
"9710","ENSMUSG00000012705","protein_coding"
"9711","ENSMUSG00000013974","protein_coding"
"9712","ENSMUSG00000089665","protein_coding"
"9713","ENSMUSG00000040236","protein_coding"
"9714","ENSMUSG00000005540","protein_coding"
"9715","ENSMUSG00000074491","protein_coding"
"9716","ENSMUSG00000031494","protein_coding"
"9717","ENSMUSG00000040197","protein_coding"
"9718","ENSMUSG00000031495","protein_coding"
"9719","ENSMUSG00000065987","protein_coding"
"9720","ENSMUSG00000040165","protein_coding"
"9721","ENSMUSG00000051906","protein_coding"
"9722","ENSMUSG00000079168","protein_coding"
"9723","ENSMUSG00000011832","protein_coding"
"9724","ENSMUSG00000064125","protein_coding"
"9725","ENSMUSG00000046589","protein_coding"
"9726","ENSMUSG00000002948","protein_coding"
"9727","ENSMUSG00000109061","protein_coding"
"9728","ENSMUSG00000089736","protein_coding"
"9729","ENSMUSG00000011837","protein_coding"
"9730","ENSMUSG00000048644","protein_coding"
"9731","ENSMUSG00000002949","protein_coding"
"9732","ENSMUSG00000040028","protein_coding"
"9733","ENSMUSG00000023235","protein_coding"
"9734","ENSMUSG00000008206","protein_coding"
"9735","ENSMUSG00000058748","protein_coding"
"9736","ENSMUSG00000022322","protein_coding"
"9737","ENSMUSG00000023073","protein_coding"
"9738","ENSMUSG00000001300","protein_coding"
"9739","ENSMUSG00000040459","protein_coding"
"9740","ENSMUSG00000079157","protein_coding"
"9741","ENSMUSG00000049717","protein_coding"
"9742","ENSMUSG00000040396","protein_coding"
"9743","ENSMUSG00000031497","protein_coding"
"9744","ENSMUSG00000039057","protein_coding"
"9745","ENSMUSG00000038894","protein_coding"
"9746","ENSMUSG00000031502","protein_coding"
"9747","ENSMUSG00000031503","protein_coding"
"9748","ENSMUSG00000031504","protein_coding"
"9749","ENSMUSG00000031505","protein_coding"
"9750","ENSMUSG00000056228","protein_coding"
"9751","ENSMUSG00000045969","protein_coding"
"9752","ENSMUSG00000031508","protein_coding"
"9753","ENSMUSG00000031509","protein_coding"
"9754","ENSMUSG00000031511","protein_coding"
"9755","ENSMUSG00000031512","protein_coding"
"9756","ENSMUSG00000096014","protein_coding"
"9757","ENSMUSG00000010435","protein_coding"
"9758","ENSMUSG00000000759","protein_coding"
"9759","ENSMUSG00000031441","protein_coding"
"9760","ENSMUSG00000031442","protein_coding"
"9761","ENSMUSG00000031443","protein_coding"
"9762","ENSMUSG00000031444","protein_coding"
"9763","ENSMUSG00000031445","protein_coding"
"9764","ENSMUSG00000038542","protein_coding"
"9765","ENSMUSG00000031446","protein_coding"
"9766","ENSMUSG00000031447","protein_coding"
"9767","ENSMUSG00000038515","protein_coding"
"9768","ENSMUSG00000031448","protein_coding"
"9769","ENSMUSG00000038506","protein_coding"
"9770","ENSMUSG00000038497","protein_coding"
"9771","ENSMUSG00000038482","protein_coding"
"9772","ENSMUSG00000031449","protein_coding"
"9773","ENSMUSG00000031450","protein_coding"
"9774","ENSMUSG00000038457","protein_coding"
"9775","ENSMUSG00000031451","protein_coding"
"9776","ENSMUSG00000031452","protein_coding"
"9777","ENSMUSG00000031453","protein_coding"
"9778","ENSMUSG00000090336","protein_coding"
"9779","ENSMUSG00000038416","protein_coding"
"9780","ENSMUSG00000038398","protein_coding"
"9781","ENSMUSG00000057116","protein_coding"
"9782","ENSMUSG00000047710","protein_coding"
"9783","ENSMUSG00000031458","protein_coding"
"9784","ENSMUSG00000038365","protein_coding"
"9785","ENSMUSG00000050052","protein_coding"
"9786","ENSMUSG00000051978","protein_coding"
"9787","ENSMUSG00000047495","protein_coding"
"9788","ENSMUSG00000026317","protein_coding"
"9789","ENSMUSG00000071176","protein_coding"
"9790","ENSMUSG00000055675","protein_coding"
"9791","ENSMUSG00000049008","protein_coding"
"9792","ENSMUSG00000031461","protein_coding"
"9793","ENSMUSG00000060924","protein_coding"
"9794","ENSMUSG00000039842","protein_coding"
"9795","ENSMUSG00000031465","protein_coding"
"9796","ENSMUSG00000031467","protein_coding"
"9797","ENSMUSG00000039814","protein_coding"
"9798","ENSMUSG00000053678","protein_coding"
"9799","ENSMUSG00000053695","protein_coding"
"9800","ENSMUSG00000053790","protein_coding"
"9801","ENSMUSG00000061847","protein_coding"
"9802","ENSMUSG00000043787","protein_coding"
"9803","ENSMUSG00000052554","protein_coding"
"9804","ENSMUSG00000059463","protein_coding"
"9805","ENSMUSG00000110641","protein_coding"
"9806","ENSMUSG00000079842","protein_coding"
"9807","ENSMUSG00000046354","protein_coding"
"9808","ENSMUSG00000059230","protein_coding"
"9809","ENSMUSG00000050756","protein_coding"
"9810","ENSMUSG00000071169","protein_coding"
"9811","ENSMUSG00000039785","protein_coding"
"9812","ENSMUSG00000039775","protein_coding"
"9813","ENSMUSG00000031471","protein_coding"
"9814","ENSMUSG00000037790","protein_coding"
"9815","ENSMUSG00000096265","protein_coding"
"9816","ENSMUSG00000074449","protein_coding"
"9817","ENSMUSG00000110591","protein_coding"
"9818","ENSMUSG00000095294","protein_coding"
"9819","ENSMUSG00000074454","protein_coding"
"9820","ENSMUSG00000082976","protein_coding"
"9821","ENSMUSG00000071165","protein_coding"
"9822","ENSMUSG00000079120","protein_coding"
"9823","ENSMUSG00000074447","protein_coding"
"9824","ENSMUSG00000074446","protein_coding"
"9825","ENSMUSG00000061845","protein_coding"
"9826","ENSMUSG00000094687","protein_coding"
"9827","ENSMUSG00000061958","protein_coding"
"9828","ENSMUSG00000074444","protein_coding"
"9829","ENSMUSG00000074443","protein_coding"
"9830","ENSMUSG00000074442","protein_coding"
"9831","ENSMUSG00000079116","protein_coding"
"9832","ENSMUSG00000074441","protein_coding"
"9833","ENSMUSG00000074440","protein_coding"
"9834","ENSMUSG00000074439","protein_coding"
"9835","ENSMUSG00000082211","protein_coding"
"9836","ENSMUSG00000074437","protein_coding"
"9837","ENSMUSG00000096295","protein_coding"
"9838","ENSMUSG00000094362","protein_coding"
"9839","ENSMUSG00000094662","protein_coding"
"9840","ENSMUSG00000079114","protein_coding"
"9841","ENSMUSG00000095066","protein_coding"
"9842","ENSMUSG00000094818","protein_coding"
"9843","ENSMUSG00000065956","protein_coding"
"9844","ENSMUSG00000074434","protein_coding"
"9845","ENSMUSG00000079113","protein_coding"
"9846","ENSMUSG00000060070","protein_coding"
"9847","ENSMUSG00000060208","protein_coding"
"9848","ENSMUSG00000063206","protein_coding"
"9849","ENSMUSG00000058618","protein_coding"
"9850","ENSMUSG00000064213","protein_coding"
"9851","ENSMUSG00000044748","protein_coding"
"9852","ENSMUSG00000058568","protein_coding"
"9853","ENSMUSG00000006570","protein_coding"
"9854","ENSMUSG00000044743","protein_coding"
"9855","ENSMUSG00000047390","protein_coding"
"9856","ENSMUSG00000045337","protein_coding"
"9857","ENSMUSG00000048500","protein_coding"
"9858","ENSMUSG00000058052","protein_coding"
"9859","ENSMUSG00000044222","protein_coding"
"9860","ENSMUSG00000079112","protein_coding"
"9861","ENSMUSG00000017049","protein_coding"
"9862","ENSMUSG00000006567","protein_coding"
"9863","ENSMUSG00000063362","protein_coding"
"9864","ENSMUSG00000037738","protein_coding"
"9865","ENSMUSG00000031478","protein_coding"
"9866","ENSMUSG00000037725","protein_coding"
"9867","ENSMUSG00000031479","protein_coding"
"9868","ENSMUSG00000031480","protein_coding"
"9869","ENSMUSG00000031481","protein_coding"
"9870","ENSMUSG00000031482","protein_coding"
"9871","ENSMUSG00000031533","protein_coding"
"9872","ENSMUSG00000031534","protein_coding"
"9873","ENSMUSG00000037656","protein_coding"
"9874","ENSMUSG00000008892","protein_coding"
"9875","ENSMUSG00000031535","protein_coding"
"9876","ENSMUSG00000031536","protein_coding"
"9877","ENSMUSG00000031537","protein_coding"
"9878","ENSMUSG00000031538","protein_coding"
"9879","ENSMUSG00000031539","protein_coding"
"9880","ENSMUSG00000031540","protein_coding"
"9881","ENSMUSG00000031543","protein_coding"
"9882","ENSMUSG00000063672","protein_coding"
"9883","ENSMUSG00000031545","protein_coding"
"9884","ENSMUSG00000031546","protein_coding"
"9885","ENSMUSG00000015341","protein_coding"
"9886","ENSMUSG00000031548","protein_coding"
"9887","ENSMUSG00000037492","protein_coding"
"9888","ENSMUSG00000056313","protein_coding"
"9889","ENSMUSG00000031549","protein_coding"
"9890","ENSMUSG00000031551","protein_coding"
"9891","ENSMUSG00000031552","protein_coding"
"9892","ENSMUSG00000031553","protein_coding"
"9893","ENSMUSG00000031554","protein_coding"
"9894","ENSMUSG00000037437","protein_coding"
"9895","ENSMUSG00000031555","protein_coding"
"9896","ENSMUSG00000031556","protein_coding"
"9897","ENSMUSG00000037406","protein_coding"
"9898","ENSMUSG00000031557","protein_coding"
"9899","ENSMUSG00000065954","protein_coding"
"9900","ENSMUSG00000031565","protein_coding"
"9901","ENSMUSG00000037363","protein_coding"
"9902","ENSMUSG00000054823","protein_coding"
"9903","ENSMUSG00000031570","protein_coding"
"9904","ENSMUSG00000061313","protein_coding"
"9905","ENSMUSG00000037316","protein_coding"
"9906","ENSMUSG00000037296","protein_coding"
"9907","ENSMUSG00000031574","protein_coding"
"9908","ENSMUSG00000031575","protein_coding"
"9909","ENSMUSG00000031576","protein_coding"
"9910","ENSMUSG00000037260","protein_coding"
"9911","ENSMUSG00000037251","protein_coding"
"9912","ENSMUSG00000015994","protein_coding"
"9913","ENSMUSG00000037234","protein_coding"
"9914","ENSMUSG00000013878","protein_coding"
"9915","ENSMUSG00000109850","protein_coding"
"9916","ENSMUSG00000037214","protein_coding"
"9917","ENSMUSG00000085795","protein_coding"
"9918","ENSMUSG00000031483","protein_coding"
"9919","ENSMUSG00000031485","protein_coding"
"9920","ENSMUSG00000031486","protein_coding"
"9921","ENSMUSG00000031487","protein_coding"
"9922","ENSMUSG00000031488","protein_coding"
"9923","ENSMUSG00000039720","protein_coding"
"9924","ENSMUSG00000031489","protein_coding"
"9925","ENSMUSG00000031490","protein_coding"
"9926","ENSMUSG00000031492","protein_coding"
"9927","ENSMUSG00000031491","protein_coding"
"9928","ENSMUSG00000110333","protein_coding"
"9929","ENSMUSG00000063932","protein_coding"
"9930","ENSMUSG00000063626","protein_coding"
"9931","ENSMUSG00000039661","protein_coding"
"9932","ENSMUSG00000039328","protein_coding"
"9933","ENSMUSG00000031577","protein_coding"
"9934","ENSMUSG00000031578","protein_coding"
"9935","ENSMUSG00000046152","protein_coding"
"9936","ENSMUSG00000062991","protein_coding"
"9937","ENSMUSG00000118541","protein_coding"
"9938","ENSMUSG00000031583","protein_coding"
"9939","ENSMUSG00000049184","protein_coding"
"9940","ENSMUSG00000009628","protein_coding"
"9941","ENSMUSG00000009630","protein_coding"
"9942","ENSMUSG00000052906","protein_coding"
"9943","ENSMUSG00000031584","protein_coding"
"9944","ENSMUSG00000031585","protein_coding"
"9945","ENSMUSG00000094500","protein_coding"
"9946","ENSMUSG00000031586","protein_coding"
"9947","ENSMUSG00000031516","protein_coding"
"9948","ENSMUSG00000063412","protein_coding"
"9949","ENSMUSG00000071113","protein_coding"
"9950","ENSMUSG00000031513","protein_coding"
"9951","ENSMUSG00000031532","protein_coding"
"9952","ENSMUSG00000031530","protein_coding"
"9953","ENSMUSG00000031529","protein_coding"
"9954","ENSMUSG00000046794","protein_coding"
"9955","ENSMUSG00000031527","protein_coding"
"9956","ENSMUSG00000070056","protein_coding"
"9957","ENSMUSG00000109372","protein_coding"
"9958","ENSMUSG00000055976","protein_coding"
"9959","ENSMUSG00000050271","protein_coding"
"9960","ENSMUSG00000039633","protein_coding"
"9961","ENSMUSG00000039620","protein_coding"
"9962","ENSMUSG00000031523","protein_coding"
"9963","ENSMUSG00000074384","protein_coding"
"9964","ENSMUSG00000039539","protein_coding"
"9965","ENSMUSG00000118664","protein_coding"
"9966","ENSMUSG00000025044","protein_coding"
"9967","ENSMUSG00000031603","protein_coding"
"9968","ENSMUSG00000039478","protein_coding"
"9969","ENSMUSG00000039470","protein_coding"
"9970","ENSMUSG00000031601","protein_coding"
"9971","ENSMUSG00000031600","protein_coding"
"9972","ENSMUSG00000039431","protein_coding"
"9973","ENSMUSG00000046723","protein_coding"
"9974","ENSMUSG00000071937","protein_coding"
"9975","ENSMUSG00000046282","protein_coding"
"9976","ENSMUSG00000054033","protein_coding"
"9977","ENSMUSG00000031596","protein_coding"
"9978","ENSMUSG00000031595","protein_coding"
"9979","ENSMUSG00000045636","protein_coding"
"9980","ENSMUSG00000031594","protein_coding"
"9981","ENSMUSG00000031592","protein_coding"
"9982","ENSMUSG00000031591","protein_coding"
"9983","ENSMUSG00000031590","protein_coding"
"9984","ENSMUSG00000031651","protein_coding"
"9985","ENSMUSG00000091490","protein_coding"
"9986","ENSMUSG00000051176","protein_coding"
"9987","ENSMUSG00000063900","protein_coding"
"9988","ENSMUSG00000048516","protein_coding"
"9989","ENSMUSG00000050190","protein_coding"
"9990","ENSMUSG00000079058","protein_coding"
"9991","ENSMUSG00000070047","protein_coding"
"9992","ENSMUSG00000054764","protein_coding"
"9993","ENSMUSG00000031645","protein_coding"
"9994","ENSMUSG00000109764","protein_coding"
"9995","ENSMUSG00000031640","protein_coding"
"9996","ENSMUSG00000079057","protein_coding"
"9997","ENSMUSG00000070044","protein_coding"
"9998","ENSMUSG00000031639","protein_coding"
"9999","ENSMUSG00000031626","protein_coding"
"10000","ENSMUSG00000031636","protein_coding"
"10001","ENSMUSG00000071104","protein_coding"
"10002","ENSMUSG00000071103","protein_coding"
"10003","ENSMUSG00000031634","protein_coding"
"10004","ENSMUSG00000050914","protein_coding"
"10005","ENSMUSG00000031637","protein_coding"
"10006","ENSMUSG00000038291","protein_coding"
"10007","ENSMUSG00000031631","protein_coding"
"10008","ENSMUSG00000031633","protein_coding"
"10009","ENSMUSG00000047171","protein_coding"
"10010","ENSMUSG00000018796","protein_coding"
"10011","ENSMUSG00000031629","protein_coding"
"10012","ENSMUSG00000038225","protein_coding"
"10013","ENSMUSG00000031628","protein_coding"
"10014","ENSMUSG00000031627","protein_coding"
"10015","ENSMUSG00000038173","protein_coding"
"10016","ENSMUSG00000038143","protein_coding"
"10017","ENSMUSG00000038102","protein_coding"
"10018","ENSMUSG00000031568","protein_coding"
"10019","ENSMUSG00000063049","protein_coding"
"10020","ENSMUSG00000038069","protein_coding"
"10021","ENSMUSG00000061974","protein_coding"
"10022","ENSMUSG00000031563","protein_coding"
"10023","ENSMUSG00000038064","protein_coding"
"10024","ENSMUSG00000031562","protein_coding"
"10025","ENSMUSG00000031561","protein_coding"
"10026","ENSMUSG00000031521","protein_coding"
"10027","ENSMUSG00000039396","protein_coding"
"10028","ENSMUSG00000031520","protein_coding"
"10029","ENSMUSG00000054408","protein_coding"
"10030","ENSMUSG00000031519","protein_coding"
"10031","ENSMUSG00000031518","protein_coding"
"10032","ENSMUSG00000039375","protein_coding"
"10033","ENSMUSG00000031517","protein_coding"
"10034","ENSMUSG00000046258","protein_coding"
"10035","ENSMUSG00000038257","protein_coding"
"10036","ENSMUSG00000031613","protein_coding"
"10037","ENSMUSG00000038215","protein_coding"
"10038","ENSMUSG00000038206","protein_coding"
"10039","ENSMUSG00000038193","protein_coding"
"10040","ENSMUSG00000031610","protein_coding"
"10041","ENSMUSG00000031609","protein_coding"
"10042","ENSMUSG00000054717","protein_coding"
"10043","ENSMUSG00000031608","protein_coding"
"10044","ENSMUSG00000096914","protein_coding"
